,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4951,Golden Time,2019-09-05 12:39,Fujifabric,Golden Time,147569,2019-09-05 12:39:00,0.389,0.866,1,-3.538,0,0.052,0.00111,0.00012,0.157,0.804,179.778,audio_features,7ICTkqTD0ruAm9qApQosJh,spotify:track:7ICTkqTD0ruAm9qApQosJh,https://api.spotify.com/v1/tracks/7ICTkqTD0ruAm9qApQosJh,https://api.spotify.com/v1/audio-analysis/7ICTkqTD0ruAm9qApQosJh,189320,4
4952,Midnight Queen,2019-09-05 12:42,Nickelback,Midnight Queen,194746,2019-09-05 12:42:00,0.494,0.972,1,-2.789,1,0.142,1.48e-05,0.031,0.183,0.618,159.981,audio_features,7dmlNBKi70BPZCTdyIsNww,spotify:track:7dmlNBKi70BPZCTdyIsNww,https://api.spotify.com/v1/tracks/7dmlNBKi70BPZCTdyIsNww,https://api.spotify.com/v1/audio-analysis/7dmlNBKi70BPZCTdyIsNww,194747,4
4953,Blizzard,2019-09-05 13:19,Daichi Miura,Blizzard,1230,2019-09-05 13:19:00,0.64,0.785,1,-4.111,1,0.0448,0.025,0.000147,0.105,0.353,140.016,audio_features,7b740cSOAeaW9SWiD1G823,spotify:track:7b740cSOAeaW9SWiD1G823,https://api.spotify.com/v1/tracks/7b740cSOAeaW9SWiD1G823,https://api.spotify.com/v1/audio-analysis/7b740cSOAeaW9SWiD1G823,310666,4
4954,フィクサー,2019-09-05 13:19,SymaG,フィクサー,1764,2019-09-05 13:19:00,0.656,0.918,11,-4.051,0,0.089,0.167,1.97e-06,0.333,0.689,134.962,audio_features,2DYupgAcdomatly7Lhw8zv,spotify:track:2DYupgAcdomatly7Lhw8zv,https://api.spotify.com/v1/tracks/2DYupgAcdomatly7Lhw8zv,https://api.spotify.com/v1/audio-analysis/2DYupgAcdomatly7Lhw8zv,247111,4
4955,残酷な天使のテーゼ,2019-09-05 13:19,MANDY B.BLUE,残酷な天使のテーゼ,1068,2019-09-05 13:19:00,0.594,0.909,0,-3.436,0,0.111,0.198,1.2e-05,0.104,0.523,128.03,audio_features,3IPGaUbYVhe9qA2bQjiiTe,spotify:track:3IPGaUbYVhe9qA2bQjiiTe,https://api.spotify.com/v1/tracks/3IPGaUbYVhe9qA2bQjiiTe,https://api.spotify.com/v1/audio-analysis/3IPGaUbYVhe9qA2bQjiiTe,245573,4
4956,Revolution,2019-09-05 13:19,BRADIO,Revolution,1927,2019-09-05 13:19:00,0.574,0.833,8,-6.239,0,0.0563,0.0611,0.0,0.105,0.574,86.008,audio_features,7Fv8Qp3tTSbSS2VjryUF7L,spotify:track:7Fv8Qp3tTSbSS2VjryUF7L,https://api.spotify.com/v1/tracks/7Fv8Qp3tTSbSS2VjryUF7L,https://api.spotify.com/v1/audio-analysis/7Fv8Qp3tTSbSS2VjryUF7L,231987,4
4957,After Dark,2019-09-05 13:19,ASIAN KUNG-FU GENERATION,After Dark,975,2019-09-05 13:19:00,0.585,0.595,8,-10.444,1,0.0328,0.0696,0.266,0.0837,0.039,140.037,audio_features,2LKOHdMsL0K9KwcPRlJK2v,spotify:track:2LKOHdMsL0K9KwcPRlJK2v,https://api.spotify.com/v1/tracks/2LKOHdMsL0K9KwcPRlJK2v,https://api.spotify.com/v1/audio-analysis/2LKOHdMsL0K9KwcPRlJK2v,259147,4
4958,Something in Your Mouth,2019-09-05 13:19,Nickelback,Something in Your Mouth,1439,2019-09-05 13:19:00,0.663,0.977,0,-3.024,1,0.0575,0.00137,1.77e-05,0.173,0.746,129.975,audio_features,6wO0vMRAJB0r1lEWBJZNOq,spotify:track:6wO0vMRAJB0r1lEWBJZNOq,https://api.spotify.com/v1/tracks/6wO0vMRAJB0r1lEWBJZNOq,https://api.spotify.com/v1/audio-analysis/6wO0vMRAJB0r1lEWBJZNOq,219253,4
4959,Jenny,2019-09-05 13:19,WALK THE MOON,Jenny,43503,2019-09-05 13:19:00,0.844,0.754,6,-5.46,1,0.207,0.00833,3.42e-06,0.0575,0.961,100.002,audio_features,4ZOyH6KjomjlqCz3oFqglr,spotify:track:4ZOyH6KjomjlqCz3oFqglr,https://api.spotify.com/v1/tracks/4ZOyH6KjomjlqCz3oFqglr,https://api.spotify.com/v1/audio-analysis/4ZOyH6KjomjlqCz3oFqglr,187840,4
4960,アウトサイダー,2019-09-05 13:23,SymaG,アウトサイダー,207600,2019-09-05 13:23:00,0.526,0.885,6,-2.189,0,0.0654,0.017,0.0,0.146,0.848,171.927,audio_features,4cecxfR44krxQZ527CVGJ1,spotify:track:4cecxfR44krxQZ527CVGJ1,https://api.spotify.com/v1/tracks/4cecxfR44krxQZ527CVGJ1,https://api.spotify.com/v1/audio-analysis/4cecxfR44krxQZ527CVGJ1,207647,4
4961,Invincible,2019-09-05 13:26,Adelitas Way,Invincible,190133,2019-09-05 13:26:00,0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,audio_features,792HwhrdO3ErRKL5yRe4Ge,spotify:track:792HwhrdO3ErRKL5yRe4Ge,https://api.spotify.com/v1/tracks/792HwhrdO3ErRKL5yRe4Ge,https://api.spotify.com/v1/audio-analysis/792HwhrdO3ErRKL5yRe4Ge,127547,4
4962,Peace Sign,2019-09-05 13:30,Kenshi Yonezu,Peace Sign,238533,2019-09-05 13:30:00,0.593,0.935,10,-3.853,0,0.0684,0.00221,0.0,0.315,0.618,100.003,audio_features,5aHfGUxRec6c41luxkDqhX,spotify:track:5aHfGUxRec6c41luxkDqhX,https://api.spotify.com/v1/tracks/5aHfGUxRec6c41luxkDqhX,https://api.spotify.com/v1/audio-analysis/5aHfGUxRec6c41luxkDqhX,238533,4
4963,DOWN BY LAW,2019-09-05 13:33,THE RAMPAGE from EXILE TRIBE,DOWN BY LAW,201733,2019-09-05 13:33:00,0.752,0.924,4,-2.702,0,0.0838,0.0189,0.0,0.0598,0.786,119.996,audio_features,5YkOuhqiQWvcTk2kvyver4,spotify:track:5YkOuhqiQWvcTk2kvyver4,https://api.spotify.com/v1/tracks/5YkOuhqiQWvcTk2kvyver4,https://api.spotify.com/v1/audio-analysis/5YkOuhqiQWvcTk2kvyver4,201733,4
4964,インフェルノ,2019-09-05 13:35,Mrs. GREEN APPLE,インフェルノ,98132,2019-09-05 13:35:00,0.529,0.931,4,-1.538,1,0.0581,0.00955,0.0,0.465,0.695,92.466,audio_features,64yajM6CxtLghmgB53VeXT,spotify:track:64yajM6CxtLghmgB53VeXT,https://api.spotify.com/v1/tracks/64yajM6CxtLghmgB53VeXT,https://api.spotify.com/v1/audio-analysis/64yajM6CxtLghmgB53VeXT,212547,4
4965,Next In Line,2019-09-05 13:35,WALK THE MOON,Next In Line,1578,2019-09-05 13:35:00,0.538,0.816,9,-6.722,1,0.0787,0.00014,4.38e-06,0.374,0.407,129.968,audio_features,2RSVYvx9kGLbyyJ4bmRMbc,spotify:track:2RSVYvx9kGLbyyJ4bmRMbc,https://api.spotify.com/v1/tracks/2RSVYvx9kGLbyyJ4bmRMbc,https://api.spotify.com/v1/audio-analysis/2RSVYvx9kGLbyyJ4bmRMbc,239707,4
4966,Brand New World,2019-09-05 13:35,D-51,Brand New World,719,2019-09-05 13:35:00,0.568,0.98,1,-4.368,1,0.151,0.00131,1.4e-06,0.436,0.65,160.1,audio_features,1mV4Ti0I8kZF3Dd72qPEW5,spotify:track:1mV4Ti0I8kZF3Dd72qPEW5,https://api.spotify.com/v1/tracks/1mV4Ti0I8kZF3Dd72qPEW5,https://api.spotify.com/v1/audio-analysis/1mV4Ti0I8kZF3Dd72qPEW5,258440,4
4967,TOKYO GENOCIDE CITY,2019-09-05 13:38,Kobasolo,TOKYO GENOCIDE CITY,179119,2019-09-05 13:38:00,0.59,0.641,8,-4.484,0,0.188,0.0184,1.84e-06,0.165,0.93,207.927,audio_features,12FjqNa0v9JORMdQQrRCh5,spotify:track:12FjqNa0v9JORMdQQrRCh5,https://api.spotify.com/v1/tracks/12FjqNa0v9JORMdQQrRCh5,https://api.spotify.com/v1/audio-analysis/12FjqNa0v9JORMdQQrRCh5,218787,4
4968,GONG,2019-09-05 13:42,WANIMA,GONG,269947,2019-09-05 13:42:00,0.653,0.279,8,-13.593,0,0.0661,0.476,0.932,0.106,0.916,170.276,audio_features,2U6s0K0J5tEXtNHsO2xOt8,spotify:track:2U6s0K0J5tEXtNHsO2xOt8,https://api.spotify.com/v1/tracks/2U6s0K0J5tEXtNHsO2xOt8,https://api.spotify.com/v1/audio-analysis/2U6s0K0J5tEXtNHsO2xOt8,91765,4
4969,"Core Pride (From ""Ao no Exorcist"")",2019-09-05 13:47,PelleK,"Core Pride (From ""Ao no Exorcist"")",259459,2019-09-05 13:47:00,0.534,0.955,2,-5.164,0,0.164,0.00125,4.89e-06,0.102,0.323,92.545,audio_features,6GWOVBVL74X89FxhuQooo9,spotify:track:6GWOVBVL74X89FxhuQooo9,https://api.spotify.com/v1/tracks/6GWOVBVL74X89FxhuQooo9,https://api.spotify.com/v1/audio-analysis/6GWOVBVL74X89FxhuQooo9,259459,4
4970,FLY HIGH!!,2019-09-05 13:51,BURNOUT SYNDROMES,FLY HIGH!!,237695,2019-09-05 13:51:00,0.468,0.961,11,-1.434,1,0.0727,0.0133,0.0,0.331,0.354,94.646,audio_features,1y3Ml1b1c4v3ZdpbWLKD1F,spotify:track:1y3Ml1b1c4v3ZdpbWLKD1F,https://api.spotify.com/v1/tracks/1y3Ml1b1c4v3ZdpbWLKD1F,https://api.spotify.com/v1/audio-analysis/1y3Ml1b1c4v3ZdpbWLKD1F,244493,4
4971,Golden Time,2019-09-05 13:54,Fujifabric,Golden Time,189320,2019-09-05 13:54:00,0.389,0.866,1,-3.538,0,0.052,0.00111,0.00012,0.157,0.804,179.778,audio_features,7ICTkqTD0ruAm9qApQosJh,spotify:track:7ICTkqTD0ruAm9qApQosJh,https://api.spotify.com/v1/tracks/7ICTkqTD0ruAm9qApQosJh,https://api.spotify.com/v1/audio-analysis/7ICTkqTD0ruAm9qApQosJh,189320,4
4972,Midnight Queen,2019-09-05 13:57,Nickelback,Midnight Queen,194746,2019-09-05 13:57:00,0.494,0.972,1,-2.789,1,0.142,1.48e-05,0.031,0.183,0.618,159.981,audio_features,7dmlNBKi70BPZCTdyIsNww,spotify:track:7dmlNBKi70BPZCTdyIsNww,https://api.spotify.com/v1/tracks/7dmlNBKi70BPZCTdyIsNww,https://api.spotify.com/v1/audio-analysis/7dmlNBKi70BPZCTdyIsNww,194747,4
4973,Jenny,2019-09-05 14:01,WALK THE MOON,Jenny,244080,2019-09-05 14:01:00,0.844,0.754,6,-5.46,1,0.207,0.00833,3.42e-06,0.0575,0.961,100.002,audio_features,4ZOyH6KjomjlqCz3oFqglr,spotify:track:4ZOyH6KjomjlqCz3oFqglr,https://api.spotify.com/v1/tracks/4ZOyH6KjomjlqCz3oFqglr,https://api.spotify.com/v1/audio-analysis/4ZOyH6KjomjlqCz3oFqglr,187840,4
4974,Revolution,2019-09-05 14:04,BRADIO,Revolution,180779,2019-09-05 14:04:00,0.574,0.833,8,-6.239,0,0.0563,0.0611,0.0,0.105,0.574,86.008,audio_features,7Fv8Qp3tTSbSS2VjryUF7L,spotify:track:7Fv8Qp3tTSbSS2VjryUF7L,https://api.spotify.com/v1/tracks/7Fv8Qp3tTSbSS2VjryUF7L,https://api.spotify.com/v1/audio-analysis/7Fv8Qp3tTSbSS2VjryUF7L,231987,4
4975,After Dark,2019-09-05 14:07,ASIAN KUNG-FU GENERATION,After Dark,192026,2019-09-05 14:07:00,0.585,0.595,8,-10.444,1,0.0328,0.0696,0.266,0.0837,0.039,140.037,audio_features,2LKOHdMsL0K9KwcPRlJK2v,spotify:track:2LKOHdMsL0K9KwcPRlJK2v,https://api.spotify.com/v1/tracks/2LKOHdMsL0K9KwcPRlJK2v,https://api.spotify.com/v1/audio-analysis/2LKOHdMsL0K9KwcPRlJK2v,259147,4
4976,フィクサー,2019-09-05 14:09,SymaG,フィクサー,85934,2019-09-05 14:09:00,0.656,0.918,11,-4.051,0,0.089,0.167,1.97e-06,0.333,0.689,134.962,audio_features,2DYupgAcdomatly7Lhw8zv,spotify:track:2DYupgAcdomatly7Lhw8zv,https://api.spotify.com/v1/tracks/2DYupgAcdomatly7Lhw8zv,https://api.spotify.com/v1/audio-analysis/2DYupgAcdomatly7Lhw8zv,247111,4
4977,Something in Your Mouth,2019-09-05 14:12,Nickelback,Something in Your Mouth,185367,2019-09-05 14:12:00,0.663,0.977,0,-3.024,1,0.0575,0.00137,1.77e-05,0.173,0.746,129.975,audio_features,6wO0vMRAJB0r1lEWBJZNOq,spotify:track:6wO0vMRAJB0r1lEWBJZNOq,https://api.spotify.com/v1/tracks/6wO0vMRAJB0r1lEWBJZNOq,https://api.spotify.com/v1/audio-analysis/6wO0vMRAJB0r1lEWBJZNOq,219253,4
4978,残酷な天使のテーゼ,2019-09-05 14:16,MANDY B.BLUE,残酷な天使のテーゼ,244803,2019-09-05 14:16:00,0.594,0.909,0,-3.436,0,0.111,0.198,1.2e-05,0.104,0.523,128.03,audio_features,3IPGaUbYVhe9qA2bQjiiTe,spotify:track:3IPGaUbYVhe9qA2bQjiiTe,https://api.spotify.com/v1/tracks/3IPGaUbYVhe9qA2bQjiiTe,https://api.spotify.com/v1/audio-analysis/3IPGaUbYVhe9qA2bQjiiTe,245573,4
4979,Blizzard,2019-09-05 14:18,Daichi Miura,Blizzard,133096,2019-09-05 14:18:00,0.64,0.785,1,-4.111,1,0.0448,0.025,0.000147,0.105,0.353,140.016,audio_features,7b740cSOAeaW9SWiD1G823,spotify:track:7b740cSOAeaW9SWiD1G823,https://api.spotify.com/v1/tracks/7b740cSOAeaW9SWiD1G823,https://api.spotify.com/v1/audio-analysis/7b740cSOAeaW9SWiD1G823,310666,4
4980,アウトサイダー,2019-09-05 14:21,SymaG,アウトサイダー,149559,2019-09-05 14:21:00,0.526,0.885,6,-2.189,0,0.0654,0.017,0.0,0.146,0.848,171.927,audio_features,4cecxfR44krxQZ527CVGJ1,spotify:track:4cecxfR44krxQZ527CVGJ1,https://api.spotify.com/v1/tracks/4cecxfR44krxQZ527CVGJ1,https://api.spotify.com/v1/audio-analysis/4cecxfR44krxQZ527CVGJ1,207647,4
4981,Invincible,2019-09-05 14:21,Adelitas Way,Invincible,3366,2019-09-05 14:21:00,0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,audio_features,792HwhrdO3ErRKL5yRe4Ge,spotify:track:792HwhrdO3ErRKL5yRe4Ge,https://api.spotify.com/v1/tracks/792HwhrdO3ErRKL5yRe4Ge,https://api.spotify.com/v1/audio-analysis/792HwhrdO3ErRKL5yRe4Ge,127547,4
4982,Peace Sign,2019-09-05 14:24,Kenshi Yonezu,Peace Sign,203157,2019-09-05 14:24:00,0.593,0.935,10,-3.853,0,0.0684,0.00221,0.0,0.315,0.618,100.003,audio_features,5aHfGUxRec6c41luxkDqhX,spotify:track:5aHfGUxRec6c41luxkDqhX,https://api.spotify.com/v1/tracks/5aHfGUxRec6c41luxkDqhX,https://api.spotify.com/v1/audio-analysis/5aHfGUxRec6c41luxkDqhX,238533,4
4983,DOWN BY LAW,2019-09-05 14:28,THE RAMPAGE from EXILE TRIBE,DOWN BY LAW,201733,2019-09-05 14:28:00,0.752,0.924,4,-2.702,0,0.0838,0.0189,0.0,0.0598,0.786,119.996,audio_features,5YkOuhqiQWvcTk2kvyver4,spotify:track:5YkOuhqiQWvcTk2kvyver4,https://api.spotify.com/v1/tracks/5YkOuhqiQWvcTk2kvyver4,https://api.spotify.com/v1/audio-analysis/5YkOuhqiQWvcTk2kvyver4,201733,4
4984,インフェルノ,2019-09-05 14:31,Mrs. GREEN APPLE,インフェルノ,212546,2019-09-05 14:31:00,0.529,0.931,4,-1.538,1,0.0581,0.00955,0.0,0.465,0.695,92.466,audio_features,64yajM6CxtLghmgB53VeXT,spotify:track:64yajM6CxtLghmgB53VeXT,https://api.spotify.com/v1/tracks/64yajM6CxtLghmgB53VeXT,https://api.spotify.com/v1/audio-analysis/64yajM6CxtLghmgB53VeXT,212547,4
4985,Next In Line,2019-09-05 14:35,WALK THE MOON,Next In Line,237706,2019-09-05 14:35:00,0.538,0.816,9,-6.722,1,0.0787,0.00014,4.38e-06,0.374,0.407,129.968,audio_features,2RSVYvx9kGLbyyJ4bmRMbc,spotify:track:2RSVYvx9kGLbyyJ4bmRMbc,https://api.spotify.com/v1/tracks/2RSVYvx9kGLbyyJ4bmRMbc,https://api.spotify.com/v1/audio-analysis/2RSVYvx9kGLbyyJ4bmRMbc,239707,4
4986,Brand New World,2019-09-05 14:39,D-51,Brand New World,258440,2019-09-05 14:39:00,0.568,0.98,1,-4.368,1,0.151,0.00131,1.4e-06,0.436,0.65,160.1,audio_features,1mV4Ti0I8kZF3Dd72qPEW5,spotify:track:1mV4Ti0I8kZF3Dd72qPEW5,https://api.spotify.com/v1/tracks/1mV4Ti0I8kZF3Dd72qPEW5,https://api.spotify.com/v1/audio-analysis/1mV4Ti0I8kZF3Dd72qPEW5,258440,4
4987,TOKYO GENOCIDE CITY,2019-09-05 14:42,Kobasolo,TOKYO GENOCIDE CITY,154743,2019-09-05 14:42:00,0.59,0.641,8,-4.484,0,0.188,0.0184,1.84e-06,0.165,0.93,207.927,audio_features,12FjqNa0v9JORMdQQrRCh5,spotify:track:12FjqNa0v9JORMdQQrRCh5,https://api.spotify.com/v1/tracks/12FjqNa0v9JORMdQQrRCh5,https://api.spotify.com/v1/audio-analysis/12FjqNa0v9JORMdQQrRCh5,218787,4
4988,GONG,2019-09-06 00:34,WANIMA,GONG,26424,2019-09-06 00:34:00,0.653,0.279,8,-13.593,0,0.0661,0.476,0.932,0.106,0.916,170.276,audio_features,2U6s0K0J5tEXtNHsO2xOt8,spotify:track:2U6s0K0J5tEXtNHsO2xOt8,https://api.spotify.com/v1/tracks/2U6s0K0J5tEXtNHsO2xOt8,https://api.spotify.com/v1/audio-analysis/2U6s0K0J5tEXtNHsO2xOt8,91765,4
4989,TOKYO GENOCIDE CITY,2019-09-06 00:34,Kobasolo,TOKYO GENOCIDE CITY,557,2019-09-06 00:34:00,0.59,0.641,8,-4.484,0,0.188,0.0184,1.84e-06,0.165,0.93,207.927,audio_features,12FjqNa0v9JORMdQQrRCh5,spotify:track:12FjqNa0v9JORMdQQrRCh5,https://api.spotify.com/v1/tracks/12FjqNa0v9JORMdQQrRCh5,https://api.spotify.com/v1/audio-analysis/12FjqNa0v9JORMdQQrRCh5,218787,4
4990,Brand New World,2019-09-06 00:34,D-51,Brand New World,1114,2019-09-06 00:34:00,0.568,0.98,1,-4.368,1,0.151,0.00131,1.4e-06,0.436,0.65,160.1,audio_features,1mV4Ti0I8kZF3Dd72qPEW5,spotify:track:1mV4Ti0I8kZF3Dd72qPEW5,https://api.spotify.com/v1/tracks/1mV4Ti0I8kZF3Dd72qPEW5,https://api.spotify.com/v1/audio-analysis/1mV4Ti0I8kZF3Dd72qPEW5,258440,4
4991,Sunlight,2019-09-06 00:48,Hozier,Sunlight,40843,2019-09-06 00:48:00,0.464,0.559,7,-4.209,0,0.0287,0.368,0.000176,0.106,0.368,115.349,audio_features,4zvvvHm0b5CBl37tocxm7n,spotify:track:4zvvvHm0b5CBl37tocxm7n,https://api.spotify.com/v1/tracks/4zvvvHm0b5CBl37tocxm7n,https://api.spotify.com/v1/audio-analysis/4zvvvHm0b5CBl37tocxm7n,257347,4
4992,Nobody,2019-09-06 00:52,Hozier,Nobody,210573,2019-09-06 00:52:00,0.486,0.567,1,-6.456,1,0.0379,0.31,0.0,0.0949,0.154,93.68,audio_features,3kwgqoBqTwoAH4nT29TYrq,spotify:track:3kwgqoBqTwoAH4nT29TYrq,https://api.spotify.com/v1/tracks/3kwgqoBqTwoAH4nT29TYrq,https://api.spotify.com/v1/audio-analysis/3kwgqoBqTwoAH4nT29TYrq,211254,4
4993,Shrike,2019-09-06 00:54,Hozier,Shrike,152806,2019-09-06 00:54:00,0.506,0.275,7,-8.464,0,0.0292,0.494,0.00377,0.101,0.0639,153.769,audio_features,083PU4XnYAOMAGVruma3vb,spotify:track:083PU4XnYAOMAGVruma3vb,https://api.spotify.com/v1/tracks/083PU4XnYAOMAGVruma3vb,https://api.spotify.com/v1/audio-analysis/083PU4XnYAOMAGVruma3vb,298880,3
4994,Nobody,2019-09-06 00:57,Hozier,Nobody,164327,2019-09-06 00:57:00,0.486,0.567,1,-6.456,1,0.0379,0.31,0.0,0.0949,0.154,93.68,audio_features,3kwgqoBqTwoAH4nT29TYrq,spotify:track:3kwgqoBqTwoAH4nT29TYrq,https://api.spotify.com/v1/tracks/3kwgqoBqTwoAH4nT29TYrq,https://api.spotify.com/v1/audio-analysis/3kwgqoBqTwoAH4nT29TYrq,211254,4
4995,Shrike,2019-09-06 01:49,Hozier,Shrike,57896,2019-09-06 01:49:00,0.506,0.275,7,-8.464,0,0.0292,0.494,0.00377,0.101,0.0639,153.769,audio_features,083PU4XnYAOMAGVruma3vb,spotify:track:083PU4XnYAOMAGVruma3vb,https://api.spotify.com/v1/tracks/083PU4XnYAOMAGVruma3vb,https://api.spotify.com/v1/audio-analysis/083PU4XnYAOMAGVruma3vb,298880,3
4996,Shrike,2019-09-06 01:53,Hozier,Shrike,19500,2019-09-06 01:53:00,0.506,0.275,7,-8.464,0,0.0292,0.494,0.00377,0.101,0.0639,153.769,audio_features,083PU4XnYAOMAGVruma3vb,spotify:track:083PU4XnYAOMAGVruma3vb,https://api.spotify.com/v1/tracks/083PU4XnYAOMAGVruma3vb,https://api.spotify.com/v1/audio-analysis/083PU4XnYAOMAGVruma3vb,298880,3
4997,Nobody,2019-09-06 01:53,Hozier,Nobody,210573,2019-09-06 01:53:00,0.486,0.567,1,-6.456,1,0.0379,0.31,0.0,0.0949,0.154,93.68,audio_features,3kwgqoBqTwoAH4nT29TYrq,spotify:track:3kwgqoBqTwoAH4nT29TYrq,https://api.spotify.com/v1/tracks/3kwgqoBqTwoAH4nT29TYrq,https://api.spotify.com/v1/audio-analysis/3kwgqoBqTwoAH4nT29TYrq,211254,4
4998,Almost (Sweet Music),2019-09-06 02:49,Hozier,Almost (Sweet Music),928,2019-09-06 02:49:00,0.523,0.687,7,-5.601,1,0.105,0.0215,2.86e-06,0.203,0.711,90.036,audio_features,5Apvsk0suoivI1H8CmBglv,spotify:track:5Apvsk0suoivI1H8CmBglv,https://api.spotify.com/v1/tracks/5Apvsk0suoivI1H8CmBglv,https://api.spotify.com/v1/audio-analysis/5Apvsk0suoivI1H8CmBglv,217480,4
4999,Talk,2019-09-06 02:49,Hozier,Talk,766,2019-09-06 02:49:00,0.951,0.638,1,-5.614,1,0.308,0.00206,0.0,0.113,0.439,123.948,audio_features,5iCChRRFz1yh6YKpQbjMVb,spotify:track:5iCChRRFz1yh6YKpQbjMVb,https://api.spotify.com/v1/tracks/5iCChRRFz1yh6YKpQbjMVb,https://api.spotify.com/v1/audio-analysis/5iCChRRFz1yh6YKpQbjMVb,159093,4
5000,"Wasteland, Baby!",2019-09-06 02:49,Hozier,"Wasteland, Baby!",812,2019-09-06 02:49:00,0.427,0.407,2,-9.665,1,0.0382,0.612,0.386,0.109,0.244,168.844,audio_features,1HYnjKqSSHh1tdl2Hi57zH,spotify:track:1HYnjKqSSHh1tdl2Hi57zH,https://api.spotify.com/v1/tracks/1HYnjKqSSHh1tdl2Hi57zH,https://api.spotify.com/v1/audio-analysis/1HYnjKqSSHh1tdl2Hi57zH,266467,4
5001,Shrike,2019-09-06 02:49,Hozier,Shrike,2251,2019-09-06 02:49:00,0.506,0.275,7,-8.464,0,0.0292,0.494,0.00377,0.101,0.0639,153.769,audio_features,083PU4XnYAOMAGVruma3vb,spotify:track:083PU4XnYAOMAGVruma3vb,https://api.spotify.com/v1/tracks/083PU4XnYAOMAGVruma3vb,https://api.spotify.com/v1/audio-analysis/083PU4XnYAOMAGVruma3vb,298880,3
5002,Dinner & Diatribes,2019-09-06 02:49,Hozier,Dinner & Diatribes,952,2019-09-06 02:49:00,0.499,0.769,1,-5.576,1,0.0522,0.00416,0.0274,0.117,0.333,110.835,audio_features,5tCtCqWcXBf7eoIunSxlO8,spotify:track:5tCtCqWcXBf7eoIunSxlO8,https://api.spotify.com/v1/tracks/5tCtCqWcXBf7eoIunSxlO8,https://api.spotify.com/v1/audio-analysis/5tCtCqWcXBf7eoIunSxlO8,224147,3
5003,Nobody,2019-09-06 02:49,Hozier,Nobody,158626,2019-09-06 02:49:00,0.486,0.567,1,-6.456,1,0.0379,0.31,0.0,0.0949,0.154,93.68,audio_features,3kwgqoBqTwoAH4nT29TYrq,spotify:track:3kwgqoBqTwoAH4nT29TYrq,https://api.spotify.com/v1/tracks/3kwgqoBqTwoAH4nT29TYrq,https://api.spotify.com/v1/audio-analysis/3kwgqoBqTwoAH4nT29TYrq,211254,4
5004,Be,2019-09-06 02:49,Hozier,Be,789,2019-09-06 02:49:00,0.593,0.377,0,-8.761,1,0.0253,0.6,0.0,0.0976,0.502,95.939,audio_features,5kI4eCXXzyuIUXjQra0Cxi,spotify:track:5kI4eCXXzyuIUXjQra0Cxi,https://api.spotify.com/v1/tracks/5kI4eCXXzyuIUXjQra0Cxi,https://api.spotify.com/v1/audio-analysis/5kI4eCXXzyuIUXjQra0Cxi,294521,4
5005,Movement,2019-09-06 02:49,Hozier,Movement,1439,2019-09-06 02:49:00,0.381,0.502,1,-5.505,0,0.0368,0.16,6.98e-05,0.0842,0.147,144.3,audio_features,1djzKW3eYLyzjjHXazEWWh,spotify:track:1djzKW3eYLyzjjHXazEWWh,https://api.spotify.com/v1/tracks/1djzKW3eYLyzjjHXazEWWh,https://api.spotify.com/v1/audio-analysis/1djzKW3eYLyzjjHXazEWWh,237800,4
5006,Would That I,2019-09-06 02:53,Hozier,Would That I,227478,2019-09-06 02:53:00,0.521,0.526,5,-6.032,1,0.0281,0.243,0.00537,0.108,0.502,130.694,audio_features,37zuIvk4KBkAxxLJsxJaHq,spotify:track:37zuIvk4KBkAxxLJsxJaHq,https://api.spotify.com/v1/tracks/37zuIvk4KBkAxxLJsxJaHq,https://api.spotify.com/v1/audio-analysis/37zuIvk4KBkAxxLJsxJaHq,268293,4
5007,Nina Cried Power (feat. Mavis Staples),2019-09-06 02:57,Hozier,Nina Cried Power (feat. Mavis Staples),225306,2019-09-06 02:57:00,0.365,0.875,1,-3.228,1,0.131,0.00893,0.0,0.0786,0.655,98.708,audio_features,4rcSvYi807urIIqfeX3tBo,spotify:track:4rcSvYi807urIIqfeX3tBo,https://api.spotify.com/v1/tracks/4rcSvYi807urIIqfeX3tBo,https://api.spotify.com/v1/audio-analysis/4rcSvYi807urIIqfeX3tBo,225307,4
5008,As It Was,2019-09-06 02:58,Hozier,As It Was,1137,2019-09-06 02:58:00,0.398,0.154,0,-11.395,0,0.0351,0.841,0.157,0.113,0.155,173.589,audio_features,4xEHlCgoKd4RdrS79OPn9y,spotify:track:4xEHlCgoKd4RdrS79OPn9y,https://api.spotify.com/v1/tracks/4xEHlCgoKd4RdrS79OPn9y,https://api.spotify.com/v1/audio-analysis/4xEHlCgoKd4RdrS79OPn9y,207653,3
5009,No Plan,2019-09-06 02:58,Hozier,No Plan,1044,2019-09-06 02:58:00,0.456,0.75,9,-4.609,0,0.0444,0.115,1.69e-05,0.114,0.564,80.019,audio_features,4byXh93siQtzKLdjKuJaAF,spotify:track:4byXh93siQtzKLdjKuJaAF,https://api.spotify.com/v1/tracks/4byXh93siQtzKLdjKuJaAF,https://api.spotify.com/v1/audio-analysis/4byXh93siQtzKLdjKuJaAF,331013,4
